order_id,order_date,customer_id,customer_name,segment,region,city,category,sub_category,product_name,quantity,unit_price,discount,sales,profit,shipping_cost,ship_mode
ORD-22352,2023-06-08,CUST-00194,Sandra Wilson,Consumer,North,Chicago,Technology,Monitors,Monitors - Model X383,5,314.04,0.0,1570.2,627.32,32.7,Standard Class
ORD-22353,2022-11-04,CUST-01980,Karen Martin,Consumer,West,Denver,Office Supplies,Staplers,Staplers - Model F221,7,59.07,0.2,330.79,27.89,58.11,Standard Class
ORD-22354,2023-11-28,CUST-00797,Karen Harris,Corporate,South,Miami,Office Supplies,Binders,Binders - Model R827,2,21.37,0.3,29.92,7.93,4.08,Second Class
ORD-22355,2023-06-26,CUST-00771,Steven Miller,Consumer,Central,Kansas City,Furniture,Standing Desks,Standing Desks - Model X939,7,399.8,0.2,2238.88,118.18,55.77,First Class
ORD-22356,2024-04-19,CUST-01909,Lisa Wilson,Corporate,West,Denver,Furniture,Bookshelves,Bookshelves - Model D313,4,103.44,0.4,248.26,-12.21,14.25,Same Day
ORD-22357,2023-08-07,CUST-01863,Betty Brown,Corporate,West,Portland,Office Supplies,Desk Organizers,Desk Organizers - Model Q604,8,36.87,0.1,265.46,71.97,29.29,Same Day
ORD-22358,2024-09-16,CUST-00750,James White,Corporate,South,Nashville,Office Supplies,Binders,Binders - Model J191,9,17.63,0.3,111.07,2.8,50.51,Same Day
ORD-22359,2024-07-09,CUST-01220,Elizabeth Smith,Home Office,South,Nashville,Technology,USB Hubs,USB Hubs - Model Z404,9,37.49,0.0,337.41,130.64,40.18,Second Class
ORD-22360,2022-06-14,CUST-01612,Sarah Jones,Corporate,South,Houston,Furniture,Bookshelves,Bookshelves - Model M217,10,141.44,0.0,1414.4,265.7,30.93,First Class
ORD-22361,2023-04-28,CUST-00057,Patricia Jackson,Consumer,South,Nashville,Technology,Smartphones,Smartphones - Model A415,4,390.0,0.0,1560.0,291.69,32.96,First Class
ORD-22362,2022-04-06,CUST-01535,Karen Jones,Consumer,South,Dallas,Technology,Headphones,Headphones - Model S718,8,486.76,0.1,3504.67,955.39,17.91,Standard Class
ORD-22363,2024-12-03,CUST-00006,Mark Davis,Home Office,Central,Columbus,Office Supplies,Tape & Glue,Tape & Glue - Model I945,2,23.92,0.2,38.27,12.33,54.72,Same Day
ORD-22364,2022-10-23,CUST-01241,Nancy Williams,Home Office,West,Portland,Technology,Keyboards,Keyboards - Model H643,10,171.06,0.0,1710.6,324.4,54.63,Standard Class
ORD-22365,2022-03-13,CUST-00931,Mark Moore,Corporate,South,Nashville,Office Supplies,Folders,Folders - Model S791,4,16.43,0.2,52.58,10.95,58.74,Same Day
ORD-22366,2024-10-04,CUST-00093,John White,Consumer,East,Washington DC,Technology,Monitors,Monitors - Model L621,7,447.74,0.2,2507.34,129.36,12.89,Same Day
ORD-22367,2022-07-19,CUST-01159,Nancy Wilson,Home Office,East,Washington DC,Furniture,Bookshelves,Bookshelves - Model U472,6,366.66,0.4,1319.98,-282.15,51.12,First Class
ORD-22368,2023-08-30,CUST-01397,Michael Lee,Corporate,West,San Francisco,Furniture,Filing Cabinets,Filing Cabinets - Model K415,8,105.52,0.4,506.5,-125.36,9.59,Standard Class
ORD-22369,2023-06-27,CUST-01977,James Gonzalez,Corporate,East,Philadelphia,Furniture,Bed Frames,Bed Frames - Model N620,3,283.64,0.3,595.64,-118.17,58.09,First Class
ORD-22370,2022-10-14,CUST-01042,Anthony Jackson,Consumer,West,Denver,Office Supplies,Tape & Glue,Tape & Glue - Model Y636,9,22.08,0.3,139.1,36.72,4.99,First Class
ORD-22371,2024-01-22,CUST-01239,Sandra Williams,Corporate,South,Atlanta,Furniture,Filing Cabinets,Filing Cabinets - Model S400,9,333.11,0.3,2098.59,304.73,30.29,Second Class
ORD-22372,2022-04-23,CUST-01876,Margaret Lopez,Consumer,North,Detroit,Technology,Headphones,Headphones - Model P505,8,158.69,0.0,1269.52,169.9,14.44,Same Day
ORD-22373,2022-03-22,CUST-00869,Nancy Hernandez,Consumer,North,Detroit,Furniture,Wardrobes,Wardrobes - Model M494,5,1008.48,0.2,4033.92,126.6,40.38,First Class
ORD-22374,2024-06-27,CUST-01195,Steven Martin,Home Office,East,Philadelphia,Office Supplies,Staplers,Staplers - Model X344,2,58.62,0.1,105.52,23.61,38.82,First Class
ORD-22375,2023-06-28,CUST-00908,Susan Miller,Home Office,Central,St. Louis,Furniture,Coffee Tables,Coffee Tables - Model O607,3,423.89,0.2,1017.34,-144.23,23.78,Second Class
ORD-22376,2023-10-20,CUST-01326,Charles Johnson,Home Office,South,Atlanta,Technology,Hard Drives,Hard Drives - Model T364,9,231.24,0.3,1456.81,44.79,15.94,First Class
ORD-22377,2024-11-29,CUST-00056,Ashley Jones,Corporate,Central,St. Louis,Technology,Printers,Printers - Model Y593,6,502.36,0.2,2411.33,379.23,56.69,Standard Class
ORD-22378,2024-01-12,CUST-00471,Charles Jackson,Consumer,East,Philadelphia,Office Supplies,Binders,Binders - Model F838,9,11.96,0.2,86.11,32.18,36.08,Standard Class
ORD-22379,2024-07-08,CUST-00834,Sandra Jones,Home Office,West,San Francisco,Office Supplies,Desk Organizers,Desk Organizers - Model Y129,9,34.69,0.0,312.21,122.95,18.77,Same Day
ORD-22380,2024-07-08,CUST-00940,Daniel Taylor,Consumer,South,Houston,Technology,Laptops,Laptops - Model M323,5,2441.66,0.0,12208.3,2350.82,44.14,Second Class
ORD-22381,2022-10-26,CUST-01447,Steven Anderson,Consumer,Central,Indianapolis,Furniture,Office Chairs,Office Chairs - Model R562,1,319.96,0.1,287.96,12.29,32.44,Same Day
ORD-22382,2024-08-07,CUST-00414,Susan Hernandez,Consumer,West,Portland,Furniture,Wardrobes,Wardrobes - Model M984,7,667.28,0.2,3736.77,344.08,59.87,Same Day
ORD-22383,2022-11-24,CUST-00077,James Brown,Home Office,West,Los Angeles,Technology,Monitors,Monitors - Model T585,3,703.0,0.3,1476.3,-10.48,47.68,First Class
ORD-22384,2023-10-04,CUST-00688,Daniel Rodriguez,Home Office,West,Los Angeles,Office Supplies,Paper Reams,Paper Reams - Model C121,10,40.87,0.2,326.96,109.98,6.98,Second Class
ORD-22385,2023-01-21,CUST-01002,Barbara Jackson,Home Office,West,Seattle,Furniture,Office Chairs,Office Chairs - Model D501,9,438.06,0.0,3942.54,744.04,36.99,First Class
ORD-22386,2024-04-17,CUST-00538,Mary Smith,Home Office,West,Portland,Office Supplies,Scissors,Scissors - Model A537,8,16.89,0.1,121.61,34.22,59.76,Standard Class
ORD-22387,2024-05-09,CUST-00516,Anthony Davis,Consumer,South,Atlanta,Technology,Webcams,Webcams - Model S315,6,128.38,0.2,616.22,126.86,29.96,First Class
ORD-22388,2023-01-01,CUST-01938,David Brown,Home Office,West,Seattle,Furniture,Bookshelves,Bookshelves - Model Q581,3,211.17,0.4,380.11,-91.17,26.0,First Class
ORD-22389,2022-04-14,CUST-01549,Anthony Wilson,Home Office,East,Philadelphia,Furniture,Office Chairs,Office Chairs - Model H836,9,436.62,0.0,3929.58,1098.33,37.18,Same Day
ORD-22390,2022-02-04,CUST-01767,Matthew Brown,Home Office,Central,Kansas City,Technology,USB Hubs,USB Hubs - Model U702,4,22.14,0.3,61.99,4.82,23.74,First Class
ORD-22391,2022-08-31,CUST-01377,William Gonzalez,Consumer,Central,Oklahoma City,Technology,Monitors,Monitors - Model A442,4,741.0,0.3,2074.8,127.79,31.53,Standard Class
ORD-22392,2023-06-16,CUST-01186,Mark Wilson,Corporate,North,Minneapolis,Technology,Laptops,Laptops - Model N373,7,1830.34,0.2,10249.9,185.66,4.71,Standard Class
ORD-22393,2024-11-16,CUST-00074,Thomas Johnson,Home Office,West,Los Angeles,Furniture,Filing Cabinets,Filing Cabinets - Model G924,5,280.79,0.4,842.37,-54.07,18.33,Standard Class
ORD-22394,2023-08-08,CUST-00521,James Miller,Home Office,East,Philadelphia,Office Supplies,Sticky Notes,Sticky Notes - Model A988,7,10.86,0.2,60.82,17.09,42.34,First Class
ORD-22395,2024-02-09,CUST-01271,Daniel Smith,Home Office,Central,Kansas City,Technology,Printers,Printers - Model R989,1,192.35,0.0,192.35,27.03,52.41,Second Class
ORD-22396,2022-02-26,CUST-01359,Mark Gonzalez,Home Office,West,Seattle,Furniture,Sofas,Sofas - Model X739,2,793.13,0.3,1110.38,-30.69,32.6,First Class
ORD-22397,2023-05-31,CUST-00535,William Lee,Consumer,West,Seattle,Furniture,Office Chairs,Office Chairs - Model A304,10,485.58,0.2,3884.64,772.19,36.49,Second Class
ORD-22398,2024-03-21,CUST-00069,Karen Martin,Consumer,Central,Oklahoma City,Furniture,Coffee Tables,Coffee Tables - Model B227,6,317.86,0.1,1716.44,82.67,38.62,First Class
ORD-22399,2023-03-06,CUST-00424,Patricia Johnson,Corporate,East,Boston,Office Supplies,Notebooks,Notebooks - Model T942,10,27.47,0.3,192.29,25.65,15.48,Second Class
ORD-22400,2022-03-30,CUST-00504,John Anderson,Home Office,Central,Oklahoma City,Furniture,Wardrobes,Wardrobes - Model S220,1,552.62,0.1,497.36,-44.63,37.04,First Class
ORD-22401,2022-12-09,CUST-01649,Richard Rodriguez,Home Office,South,Atlanta,Technology,Tablets,Tablets - Model U723,4,746.09,0.0,2984.36,263.35,11.32,First Class
ORD-22402,2023-11-07,CUST-00192,John Anderson,Corporate,West,Los Angeles,Office Supplies,Sticky Notes,Sticky Notes - Model R243,5,3.07,0.0,15.35,3.38,40.87,Standard Class
ORD-22403,2024-02-25,CUST-01419,Elizabeth Williams,Corporate,North,Cleveland,Furniture,Bookshelves,Bookshelves - Model W133,1,338.48,0.2,270.78,9.46,10.09,Second Class
ORD-22404,2024-04-30,CUST-01982,Anthony Thompson,Corporate,East,Philadelphia,Technology,Webcams,Webcams - Model O874,5,95.41,0.3,333.93,-0.13,32.42,Same Day
ORD-22405,2024-03-20,CUST-00916,John Lopez,Consumer,Central,Columbus,Technology,USB Hubs,USB Hubs - Model V435,3,67.74,0.1,182.9,54.13,21.78,Second Class
ORD-22406,2023-01-17,CUST-01700,Margaret Wilson,Corporate,Central,Kansas City,Technology,Webcams,Webcams - Model G883,9,218.76,0.1,1771.96,328.75,52.0,Second Class
ORD-22407,2024-11-14,CUST-01909,Lisa Wilson,Corporate,West,Denver,Furniture,Bookshelves,Bookshelves - Model U578,2,267.8,0.2,428.48,-36.58,23.65,Same Day
ORD-22408,2024-12-25,CUST-01082,Daniel Hernandez,Home Office,South,Atlanta,Office Supplies,Pens & Pencils,Pens & Pencils - Model D688,6,9.74,0.0,58.44,13.75,56.4,Same Day
ORD-22409,2022-12-24,CUST-01489,Betty Thomas,Corporate,North,Detroit,Office Supplies,Sticky Notes,Sticky Notes - Model K115,5,17.36,0.3,60.76,8.24,41.49,First Class
ORD-22410,2022-05-17,CUST-01136,David Williams,Consumer,Central,Oklahoma City,Furniture,Standing Desks,Standing Desks - Model I395,6,1361.73,0.0,8170.38,1051.1,10.77,Same Day
ORD-22411,2023-06-23,CUST-00595,Matthew Martinez,Corporate,South,Atlanta,Technology,Monitors,Monitors - Model L454,1,746.34,0.3,522.44,119.37,26.54,First Class
ORD-22412,2022-08-20,CUST-01430,Charles Miller,Corporate,East,Washington DC,Technology,Webcams,Webcams - Model W237,9,219.41,0.0,1974.69,700.65,31.94,Second Class
ORD-22413,2022-10-15,CUST-00899,John Lee,Consumer,West,Portland,Furniture,Sofas,Sofas - Model S994,8,1115.25,0.4,5353.2,411.23,18.48,Second Class
ORD-22414,2023-05-12,CUST-00582,Elizabeth Thompson,Consumer,Central,Oklahoma City,Office Supplies,Pens & Pencils,Pens & Pencils - Model S931,9,4.9,0.4,26.46,0.05,19.44,Second Class
ORD-22415,2024-11-16,CUST-01221,Joseph Martin,Consumer,East,Philadelphia,Furniture,Office Chairs,Office Chairs - Model T391,1,111.92,0.2,89.54,13.96,53.88,First Class
ORD-22416,2022-09-19,CUST-01410,Ashley Martin,Consumer,North,Cleveland,Office Supplies,Desk Organizers,Desk Organizers - Model V677,5,45.02,0.0,225.1,68.14,10.56,First Class
ORD-22417,2022-08-26,CUST-00864,Sandra Martinez,Corporate,South,Atlanta,Office Supplies,Scissors,Scissors - Model A272,6,7.94,0.2,38.11,9.72,22.58,Same Day
ORD-22418,2023-06-14,CUST-00915,Barbara Johnson,Consumer,East,Boston,Furniture,Office Chairs,Office Chairs - Model P251,2,362.92,0.1,653.26,143.03,59.19,Same Day
ORD-22419,2022-01-13,CUST-00739,Ashley Johnson,Consumer,South,Houston,Technology,Smartphones,Smartphones - Model D608,6,1430.3,0.0,8581.8,2590.83,14.51,Standard Class
ORD-22420,2024-12-02,CUST-00695,Jessica Jones,Corporate,Central,Kansas City,Furniture,Coffee Tables,Coffee Tables - Model K950,4,268.19,0.2,858.21,-22.64,38.48,First Class
ORD-22421,2022-06-30,CUST-00892,Steven White,Home Office,Central,Indianapolis,Technology,Smartphones,Smartphones - Model V595,9,808.76,0.1,6550.96,623.21,48.28,Same Day
ORD-22422,2023-03-14,CUST-01043,Sandra Thompson,Home Office,East,Washington DC,Technology,Hard Drives,Hard Drives - Model Z861,10,255.09,0.2,2040.72,454.59,20.19,Standard Class
ORD-22423,2022-12-01,CUST-01030,Ashley Anderson,Consumer,South,Houston,Furniture,Office Chairs,Office Chairs - Model V582,2,305.59,0.4,366.71,-80.28,54.91,First Class
ORD-22424,2022-11-25,CUST-00325,Mark Hernandez,Consumer,West,Portland,Technology,USB Hubs,USB Hubs - Model B897,4,44.69,0.0,178.76,36.67,24.87,Second Class
ORD-22425,2023-12-28,CUST-00141,Margaret Thompson,Consumer,Central,Indianapolis,Office Supplies,Desk Organizers,Desk Organizers - Model C134,10,17.34,0.2,138.72,38.31,4.39,First Class
ORD-22426,2023-11-12,CUST-01619,Daniel Hernandez,Home Office,North,Cleveland,Office Supplies,Binders,Binders - Model B265,2,25.9,0.0,51.8,14.47,14.66,Same Day
ORD-22427,2022-09-10,CUST-00100,Charles Miller,Home Office,East,Washington DC,Technology,USB Hubs,USB Hubs - Model P701,4,61.03,0.0,244.12,92.99,27.71,Standard Class
ORD-22428,2024-03-06,CUST-01863,Betty Brown,Corporate,West,Portland,Technology,Monitors,Monitors - Model C673,8,503.17,0.1,3622.82,1202.65,59.67,Second Class
ORD-22429,2024-12-17,CUST-00609,Karen Martin,Consumer,South,Nashville,Furniture,Bed Frames,Bed Frames - Model I963,7,487.83,0.4,2048.89,-202.23,17.16,Second Class
ORD-22430,2024-09-24,CUST-00017,Jessica Garcia,Corporate,South,Miami,Office Supplies,Binders,Binders - Model M545,2,15.46,0.0,30.92,7.82,45.34,First Class
ORD-22431,2023-02-16,CUST-00570,David Jones,Corporate,West,San Francisco,Technology,Headphones,Headphones - Model Y800,1,174.27,0.1,156.84,27.95,34.85,Second Class
ORD-22432,2023-05-25,CUST-01014,Mark Rodriguez,Consumer,Central,St. Louis,Office Supplies,Desk Organizers,Desk Organizers - Model R585,8,41.42,0.2,265.09,61.34,41.94,Same Day
ORD-22433,2022-06-27,CUST-01751,Nancy Smith,Consumer,Central,Columbus,Furniture,Sofas,Sofas - Model C413,3,1375.01,0.2,3300.02,-46.66,28.41,First Class
ORD-22434,2024-09-13,CUST-01671,Margaret Brown,Consumer,West,Denver,Office Supplies,Binders,Binders - Model K927,10,39.4,0.2,315.2,43.27,49.19,Same Day
ORD-22435,2022-06-13,CUST-00637,Sandra Thomas,Home Office,East,Boston,Office Supplies,Paper Reams,Paper Reams - Model Z912,5,16.23,0.0,81.15,38.91,38.72,Standard Class
ORD-22436,2022-04-28,CUST-01138,James Lee,Corporate,West,Portland,Office Supplies,Desk Organizers,Desk Organizers - Model Z631,10,32.44,0.3,227.08,31.03,41.06,Standard Class
ORD-22437,2023-05-31,CUST-01838,Joseph Davis,Corporate,East,Washington DC,Technology,Hard Drives,Hard Drives - Model U761,3,95.52,0.0,286.56,45.21,47.01,Second Class
ORD-22438,2024-09-09,CUST-00786,Betty Moore,Corporate,West,San Francisco,Office Supplies,Scissors,Scissors - Model W671,1,8.43,0.0,8.43,2.64,16.13,First Class
ORD-22439,2024-06-02,CUST-00793,John Gonzalez,Home Office,West,San Francisco,Office Supplies,Pens & Pencils,Pens & Pencils - Model Q434,7,6.69,0.4,28.1,7.64,43.29,Same Day
ORD-22440,2023-04-17,CUST-00501,Barbara Rodriguez,Home Office,East,Philadelphia,Technology,Keyboards,Keyboards - Model K791,6,161.7,0.3,679.14,101.65,55.06,Same Day
ORD-22441,2022-11-22,CUST-00818,Lisa Rodriguez,Corporate,North,Minneapolis,Office Supplies,Sticky Notes,Sticky Notes - Model L445,8,17.04,0.3,95.42,18.76,3.12,Standard Class
ORD-22442,2024-02-28,CUST-01505,Mark Jones,Home Office,West,Portland,Technology,Headphones,Headphones - Model T370,8,329.48,0.3,1845.09,25.03,17.56,Second Class
ORD-22443,2024-06-14,CUST-01875,Patricia Davis,Home Office,South,Nashville,Technology,Tablets,Tablets - Model L297,6,573.51,0.3,2408.74,-85.85,57.84,First Class
ORD-22444,2024-01-26,CUST-00519,John Williams,Home Office,Central,St. Louis,Technology,Laptops,Laptops - Model O356,3,810.61,0.0,2431.83,957.7,32.08,Same Day
ORD-22445,2022-05-23,CUST-00205,Sarah Smith,Home Office,East,Boston,Furniture,Bookshelves,Bookshelves - Model Q455,6,96.23,0.0,577.38,98.76,8.28,Standard Class
ORD-22446,2022-09-26,CUST-00697,Lisa Smith,Home Office,North,Milwaukee,Furniture,Coffee Tables,Coffee Tables - Model K150,4,413.67,0.1,1489.21,16.1,51.58,Standard Class
ORD-22447,2022-06-21,CUST-00539,James Smith,Home Office,West,Portland,Technology,Tablets,Tablets - Model G290,10,866.36,0.4,5198.16,871.7,26.41,Same Day
ORD-22448,2022-03-22,CUST-01211,Joseph Wilson,Home Office,Central,St. Louis,Office Supplies,Notebooks,Notebooks - Model M141,3,24.49,0.0,73.47,16.28,8.46,Standard Class
ORD-22449,2024-02-24,CUST-01687,David Gonzalez,Corporate,South,Miami,Furniture,Office Chairs,Office Chairs - Model L570,3,126.71,0.1,342.12,38.01,33.14,First Class
ORD-22450,2023-01-19,CUST-01704,Daniel Jackson,Home Office,East,Washington DC,Furniture,Coffee Tables,Coffee Tables - Model W284,1,409.07,0.2,327.26,47.96,29.97,First Class
ORD-22451,2023-03-20,CUST-01271,Daniel Smith,Home Office,Central,Kansas City,Furniture,Standing Desks,Standing Desks - Model G145,5,1448.97,0.1,6520.37,70.33,58.87,First Class
ORD-22452,2022-12-31,CUST-01777,Betty Rodriguez,Corporate,Central,Oklahoma City,Technology,Printers,Printers - Model A709,6,339.57,0.0,2037.42,306.97,27.4,Second Class
ORD-22453,2022-12-29,CUST-01822,Thomas Thompson,Corporate,East,Washington DC,Technology,Smartphones,Smartphones - Model G942,10,781.74,0.4,4690.44,-131.33,48.8,Same Day
ORD-22454,2023-10-04,CUST-00579,Charles Harris,Home Office,East,Washington DC,Furniture,Filing Cabinets,Filing Cabinets - Model E554,3,340.26,0.0,1020.78,50.22,7.71,First Class
ORD-22455,2023-12-08,CUST-01639,William Martin,Corporate,Central,Columbus,Technology,Tablets,Tablets - Model H306,7,531.01,0.2,2973.66,319.39,5.46,Same Day
ORD-22456,2022-08-03,CUST-01853,Lisa Martinez,Home Office,South,Houston,Furniture,Coffee Tables,Coffee Tables - Model K439,1,269.88,0.3,188.92,12.66,17.28,First Class
ORD-22457,2024-03-05,CUST-00863,Robert Harris,Corporate,North,Chicago,Furniture,Bookshelves,Bookshelves - Model B247,4,366.16,0.3,1025.25,20.68,29.96,Same Day
ORD-22458,2023-05-24,CUST-00644,Sandra Smith,Consumer,West,Denver,Technology,Laptops,Laptops - Model S102,6,713.87,0.3,2998.25,317.68,5.38,First Class
ORD-22459,2023-10-15,CUST-01960,Donald Jones,Corporate,South,Miami,Technology,Smartphones,Smartphones - Model W713,2,1465.77,0.0,2931.54,1031.33,28.86,Second Class
ORD-22460,2024-12-26,CUST-00370,Charles Lopez,Home Office,South,Houston,Technology,Webcams,Webcams - Model A744,4,205.88,0.0,823.52,266.23,55.39,First Class
ORD-22461,2024-09-09,CUST-01085,William Harris,Home Office,North,Detroit,Furniture,Coffee Tables,Coffee Tables - Model O695,7,584.16,0.2,3271.3,50.96,6.2,First Class
ORD-22462,2022-01-07,CUST-00298,Karen Miller,Corporate,South,Dallas,Technology,Hard Drives,Hard Drives - Model N867,3,106.8,0.1,288.36,24.95,41.95,First Class
ORD-22463,2022-07-21,CUST-01903,Ashley Thomas,Home Office,West,San Francisco,Office Supplies,Sticky Notes,Sticky Notes - Model C976,10,15.57,0.0,155.7,31.13,4.97,Standard Class
ORD-22464,2024-10-11,CUST-01455,Mary Thomas,Consumer,North,Minneapolis,Furniture,Office Chairs,Office Chairs - Model M893,2,645.34,0.0,1290.68,209.58,13.85,First Class
ORD-22465,2023-07-24,CUST-00508,Daniel Davis,Consumer,Central,Indianapolis,Technology,Headphones,Headphones - Model L816,4,125.45,0.0,501.8,90.84,43.39,First Class
ORD-22466,2023-12-07,CUST-00954,Barbara Martinez,Consumer,East,Boston,Office Supplies,Notebooks,Notebooks - Model I338,9,5.07,0.2,36.5,3.35,46.95,Same Day
ORD-22467,2023-07-30,CUST-00920,James Harris,Consumer,North,Minneapolis,Technology,Tablets,Tablets - Model O162,8,276.71,0.0,2213.68,763.95,45.56,Standard Class
ORD-22468,2023-12-27,CUST-00377,David White,Corporate,West,Denver,Furniture,Bookshelves,Bookshelves - Model S862,4,256.58,0.1,923.69,205.2,38.77,Same Day
ORD-22469,2024-11-03,CUST-00920,James Harris,Consumer,North,Minneapolis,Office Supplies,Tape & Glue,Tape & Glue - Model L137,9,11.23,0.0,101.07,31.22,37.49,First Class
ORD-22470,2023-06-20,CUST-00194,Sandra Wilson,Consumer,North,Chicago,Furniture,Filing Cabinets,Filing Cabinets - Model B802,10,340.68,0.1,3066.12,-273.85,42.98,First Class
ORD-22471,2023-11-24,CUST-00744,Nancy White,Home Office,North,Milwaukee,Office Supplies,Pens & Pencils,Pens & Pencils - Model P702,10,19.81,0.1,178.29,33.26,40.08,Second Class
ORD-22472,2024-11-29,CUST-00770,Margaret Williams,Home Office,North,Minneapolis,Furniture,Bed Frames,Bed Frames - Model L821,10,168.15,0.2,1345.2,138.47,,First Class
ORD-22473,2024-09-30,CUST-01782,Nancy Brown,Corporate,South,Nashville,Furniture,Bookshelves,Bookshelves - Model A779,6,393.32,0.1,2123.93,479.98,24.01,Same Day
ORD-22474,2024-11-28,CUST-01927,Mark Wilson,Home Office,South,Miami,Furniture,Coffee Tables,Coffee Tables - Model R763,5,103.35,0.3,361.72,-49.56,3.7,First Class
ORD-22475,2022-06-14,CUST-00302,Margaret Smith,Consumer,North,Milwaukee,Office Supplies,Paper Reams,Paper Reams - Model U773,10,26.91,0.1,242.19,59.03,46.32,Same Day
ORD-22476,2024-06-26,CUST-01515,Mary Brown,Corporate,South,Atlanta,Technology,Smartphones,Smartphones - Model T906,9,973.34,0.0,8760.06,2773.8,4.5,Second Class
